X0,Y0,X1,Y1,X2,Y2,X3,Y3,X4,Y4,X5,Y5,X6,Y6,X7,Y7,X8,Y8,X9,Y9,X10,Y10,X11,Y11,X12,Y12,X13,Y13,X14,Y14,X15,Y15,X16,Y16,label
0.50625,0.3233333333333333,0.51875,0.295,0.4984375,0.30666666666666664,0.5859375,0.2866666666666667,0.51875,0.31333333333333335,0.6859375,0.45666666666666667,0.4953125,0.47,0.721875,0.6616666666666666,0.3828125,0.5866666666666667,0.7296875,0.855,0.2953125,0.4633333333333333,0.63125,0.845,0.5015625,0.8416666666666667,0.6140625,1.0,0.4875,1.0,0.6296875,0.945,0.4953125,0.9466666666666667,Right
0.50625,0.3233333333333333,0.51875,0.295,0.4984375,0.305,0.5859375,0.28833333333333333,0.51875,0.31333333333333335,0.6859375,0.45666666666666667,0.49375,0.47,0.7234375,0.66,0.38125,0.5866666666666667,0.73125,0.8583333333333333,0.2953125,0.46166666666666667,0.6328125,0.85,0.503125,0.8466666666666667,0.61875,1.0,0.4921875,1.0,0.634375,0.9466666666666667,0.4984375,0.95,Right
0.50625,0.32666666666666666,0.51875,0.29833333333333334,0.496875,0.30833333333333335,0.5875,0.29,0.5171875,0.315,0.6859375,0.4583333333333333,0.4921875,0.47333333333333333,0.7234375,0.6633333333333333,0.38125,0.5916666666666667,0.73125,0.8633333333333333,0.296875,0.465,0.63125,0.8516666666666667,0.5015625,0.8483333333333334,0.6171875,1.0,0.4859375,1.0,0.634375,0.9433333333333334,0.4921875,0.945,Right
0.50625,0.33,0.51875,0.3,0.4984375,0.31333333333333335,0.5859375,0.29,0.51875,0.32,0.6859375,0.46,0.4953125,0.47333333333333333,0.725,0.665,0.3828125,0.5933333333333334,0.73125,0.8616666666666667,0.2984375,0.4666666666666667,0.63125,0.8533333333333334,0.5,0.8483333333333334,0.6109375,1.0,0.48125,1.0,0.6265625,0.945,0.4859375,0.95,Right
0.5078125,0.3233333333333333,0.5203125,0.295,0.4984375,0.30666666666666664,0.5875,0.28833333333333333,0.51875,0.315,0.6875,0.4583333333333333,0.49375,0.4716666666666667,0.7234375,0.6616666666666666,0.38125,0.59,0.73125,0.855,0.2984375,0.46166666666666667,0.6359375,0.8516666666666667,0.5046875,0.8483333333333334,0.628125,1.0,0.4875,1.0,0.6421875,0.9466666666666667,0.49375,0.9516666666666667,Right
0.5078125,0.32166666666666666,0.521875,0.29333333333333333,0.5,0.305,0.5890625,0.29,0.51875,0.315,0.6875,0.45666666666666667,0.49375,0.47,0.725,0.6616666666666666,0.38125,0.5866666666666667,0.7328125,0.86,0.296875,0.46,0.63125,0.8533333333333334,0.5,0.85,0.6140625,1.0,0.4859375,1.0,0.6296875,0.945,0.4921875,0.9483333333333334,Right
0.5078125,0.32,0.5203125,0.2916666666666667,0.5,0.30333333333333334,0.5875,0.285,0.521875,0.31333333333333335,0.6875,0.45666666666666667,0.4953125,0.47,0.725,0.6616666666666666,0.3828125,0.5883333333333334,0.73125,0.8566666666666667,0.2984375,0.46166666666666667,0.63125,0.8433333333333334,0.5015625,0.84,0.6140625,1.0,0.4890625,1.0,0.6296875,0.9433333333333334,0.496875,0.945,Right
0.509375,0.32166666666666666,0.5234375,0.295,0.503125,0.305,0.5890625,0.29,0.521875,0.315,0.6875,0.4583333333333333,0.496875,0.4716666666666667,0.725,0.6616666666666666,0.3828125,0.5883333333333334,0.7328125,0.855,0.296875,0.46166666666666667,0.63125,0.85,0.5015625,0.8466666666666667,0.6140625,1.0,0.484375,1.0,0.63125,0.945,0.4890625,0.9483333333333334,Right
0.509375,0.32,0.5234375,0.29333333333333333,0.5015625,0.30333333333333334,0.590625,0.29,0.521875,0.315,0.6875,0.45666666666666667,0.4984375,0.47,0.725,0.6616666666666666,0.3828125,0.5866666666666667,0.73125,0.855,0.2984375,0.46,0.63125,0.845,0.5015625,0.8416666666666667,0.615625,1.0,0.4828125,1.0,0.6328125,0.9466666666666667,0.4875,0.95,Right
0.509375,0.31833333333333336,0.5234375,0.29,0.5015625,0.3016666666666667,0.5921875,0.29,0.5203125,0.31333333333333335,0.6890625,0.4583333333333333,0.4953125,0.47,0.7265625,0.665,0.384375,0.5866666666666667,0.73125,0.8583333333333333,0.3,0.46166666666666667,0.6328125,0.8433333333333334,0.5015625,0.8383333333333334,0.61875,1.0,0.4859375,1.0,0.6359375,0.9466666666666667,0.49375,0.9483333333333334,Right
0.5109375,0.31666666666666665,0.525,0.28833333333333333,0.503125,0.3,0.5921875,0.285,0.521875,0.30833333333333335,0.690625,0.455,0.496875,0.4683333333333333,0.725,0.6583333333333333,0.384375,0.5833333333333334,0.7328125,0.8516666666666667,0.2984375,0.45666666666666667,0.6328125,0.8516666666666667,0.5015625,0.8483333333333334,0.615625,1.0,0.4890625,1.0,0.63125,0.9466666666666667,0.4953125,0.9483333333333334,Right
0.5109375,0.31666666666666665,0.525,0.28833333333333333,0.503125,0.29833333333333334,0.59375,0.28833333333333333,0.521875,0.31166666666666665,0.690625,0.455,0.496875,0.4666666666666667,0.728125,0.6616666666666666,0.384375,0.585,0.7359375,0.855,0.3,0.45666666666666667,0.6328125,0.845,0.503125,0.84,0.6125,1.0,0.4875,1.0,0.63125,0.95,0.4953125,0.95,Right
0.5109375,0.31666666666666665,0.5265625,0.29,0.5046875,0.3,0.59375,0.28833333333333333,0.5234375,0.31,0.690625,0.455,0.496875,0.4666666666666667,0.728125,0.6633333333333333,0.3859375,0.585,0.7359375,0.8583333333333333,0.3,0.4583333333333333,0.6328125,0.8433333333333334,0.503125,0.8383333333333334,0.6125,1.0,0.4828125,1.0,0.6265625,0.9483333333333334,0.4890625,0.95,Right
0.5125,0.31833333333333336,0.5265625,0.29,0.5046875,0.3,0.5921875,0.2866666666666667,0.525,0.30833333333333335,0.6921875,0.455,0.496875,0.4683333333333333,0.728125,0.6566666666666666,0.384375,0.585,0.7359375,0.8566666666666667,0.3,0.455,0.634375,0.8516666666666667,0.503125,0.8483333333333334,0.6140625,1.0,0.4875,1.0,0.6296875,0.9433333333333334,0.4953125,0.9466666666666667,Right
0.5125,0.31833333333333336,0.5265625,0.2916666666666667,0.50625,0.3016666666666667,0.59375,0.285,0.5265625,0.30833333333333335,0.6921875,0.455,0.496875,0.465,0.728125,0.66,0.3859375,0.5833333333333334,0.7390625,0.8583333333333333,0.3,0.455,0.6375,0.8433333333333334,0.50625,0.84,0.625,1.0,0.496875,1.0,0.6421875,0.94,0.503125,0.9433333333333334,Right
0.5140625,0.315,0.528125,0.28833333333333333,0.50625,0.29833333333333334,0.5953125,0.285,0.525,0.30666666666666664,0.69375,0.455,0.4984375,0.4666666666666667,0.73125,0.66,0.384375,0.5866666666666667,0.740625,0.8583333333333333,0.3015625,0.45666666666666667,0.634375,0.85,0.503125,0.845,0.6203125,1.0,0.4890625,1.0,0.634375,0.9483333333333334,0.49375,0.9516666666666667,Right
0.5125,0.32,0.5265625,0.2916666666666667,0.50625,0.3016666666666667,0.59375,0.2833333333333333,0.5265625,0.30833333333333335,0.69375,0.455,0.4984375,0.465,0.73125,0.6616666666666666,0.3859375,0.5833333333333334,0.7421875,0.8583333333333333,0.3,0.45666666666666667,0.6359375,0.85,0.503125,0.845,0.6203125,1.0,0.4875,1.0,0.634375,0.9433333333333334,0.4890625,0.945,Right
0.5140625,0.315,0.528125,0.28833333333333333,0.5078125,0.2966666666666667,0.59375,0.2866666666666667,0.5265625,0.30833333333333335,0.6921875,0.455,0.496875,0.4666666666666667,0.7296875,0.6583333333333333,0.384375,0.5833333333333334,0.746875,0.8516666666666667,0.3015625,0.45666666666666667,0.6375,0.85,0.5046875,0.8466666666666667,0.621875,1.0,0.4890625,1.0,0.6359375,0.9416666666666667,0.4890625,0.9466666666666667,Right
0.5140625,0.31666666666666665,0.528125,0.29,0.50625,0.3,0.596875,0.2866666666666667,0.525,0.30833333333333335,0.69375,0.455,0.4984375,0.4666666666666667,0.73125,0.6583333333333333,0.384375,0.5816666666666667,0.7453125,0.8583333333333333,0.3,0.455,0.640625,0.85,0.509375,0.8466666666666667,0.63125,1.0,0.5,1.0,0.6453125,0.9516666666666667,0.50625,0.955,Right
0.5125,0.315,0.528125,0.28833333333333333,0.50625,0.29833333333333334,0.5953125,0.2866666666666667,0.5265625,0.30666666666666664,0.6921875,0.45166666666666666,0.496875,0.465,0.73125,0.655,0.384375,0.5833333333333334,0.74375,0.8566666666666667,0.3,0.4533333333333333,0.6359375,0.8433333333333334,0.5046875,0.8416666666666667,0.61875,1.0,0.4921875,1.0,0.6328125,0.9416666666666667,0.4984375,0.945,Right
0.5125,0.31333333333333335,0.5265625,0.285,0.50625,0.295,0.59375,0.2833333333333333,0.5265625,0.30666666666666664,0.69375,0.455,0.4984375,0.465,0.73125,0.66,0.3859375,0.5833333333333334,0.7453125,0.8566666666666667,0.3015625,0.4533333333333333,0.6390625,0.8533333333333334,0.5078125,0.8483333333333334,0.6234375,1.0,0.4921875,1.0,0.634375,0.945,0.49375,0.95,Right
0.5125,0.31833333333333336,0.5265625,0.29,0.50625,0.3,0.5953125,0.2866666666666667,0.525,0.30833333333333335,0.6921875,0.45666666666666667,0.496875,0.4683333333333333,0.7296875,0.66,0.384375,0.585,0.74375,0.8533333333333334,0.3,0.45666666666666667,0.6375,0.8466666666666667,0.50625,0.8433333333333334,0.621875,1.0,0.490625,1.0,0.6359375,0.945,0.49375,0.9483333333333334,Right
0.5140625,0.32,0.528125,0.2916666666666667,0.50625,0.30333333333333334,0.5953125,0.28833333333333333,0.525,0.31333333333333335,0.690625,0.45666666666666667,0.4984375,0.47,0.7296875,0.6583333333333333,0.3859375,0.5866666666666667,0.74375,0.855,0.3015625,0.46,0.6375,0.85,0.50625,0.8466666666666667,0.6203125,1.0,0.4875,1.0,0.634375,0.9483333333333334,0.4890625,0.9516666666666667,Right
0.5140625,0.32,0.528125,0.2916666666666667,0.50625,0.3016666666666667,0.59375,0.28833333333333333,0.5265625,0.31,0.6921875,0.45666666666666667,0.4984375,0.4683333333333333,0.73125,0.66,0.384375,0.5833333333333334,0.7421875,0.855,0.3015625,0.4583333333333333,0.634375,0.855,0.503125,0.85,0.6171875,1.0,0.4953125,1.0,0.6328125,0.9433333333333334,0.5015625,0.945,Right
0.515625,0.31666666666666665,0.5296875,0.29,0.5078125,0.29833333333333334,0.5953125,0.285,0.5265625,0.30833333333333335,0.69375,0.4533333333333333,0.4984375,0.465,0.7296875,0.6533333333333333,0.384375,0.58,0.740625,0.8483333333333334,0.3,0.45,0.6359375,0.8383333333333334,0.50625,0.835,0.625,1.0,0.4984375,1.0,0.6390625,0.945,0.50625,0.9466666666666667,Right
0.5140625,0.31666666666666665,0.528125,0.29,0.50625,0.29833333333333334,0.5953125,0.2866666666666667,0.5265625,0.30833333333333335,0.6921875,0.455,0.4984375,0.4666666666666667,0.7296875,0.6566666666666666,0.384375,0.5833333333333334,0.7390625,0.855,0.2984375,0.45,0.6375,0.845,0.5078125,0.8433333333333334,0.6234375,1.0,0.4953125,1.0,0.6390625,0.9433333333333334,0.5015625,0.945,Right
0.5140625,0.32,0.528125,0.2916666666666667,0.50625,0.3016666666666667,0.5953125,0.28833333333333333,0.525,0.31166666666666665,0.6921875,0.4583333333333333,0.4984375,0.47,0.7296875,0.6616666666666666,0.384375,0.5866666666666667,0.7390625,0.855,0.3015625,0.455,0.634375,0.8483333333333334,0.503125,0.845,0.6171875,1.0,0.4859375,1.0,0.6359375,0.9483333333333334,0.49375,0.9516666666666667,Right
0.515625,0.325,0.5296875,0.2966666666666667,0.5078125,0.30666666666666664,0.5953125,0.2916666666666667,0.5265625,0.31666666666666665,0.690625,0.46,0.4984375,0.4683333333333333,0.7296875,0.66,0.384375,0.585,0.7390625,0.8566666666666667,0.3,0.45666666666666667,0.634375,0.8433333333333334,0.5046875,0.84,0.615625,1.0,0.4875,1.0,0.6328125,0.9416666666666667,0.4921875,0.9433333333333334,Right
0.5140625,0.32166666666666666,0.528125,0.29333333333333333,0.5078125,0.30333333333333334,0.5953125,0.29,0.5265625,0.31,0.6921875,0.45666666666666667,0.496875,0.4666666666666667,0.728125,0.6566666666666666,0.384375,0.5816666666666667,0.7390625,0.8516666666666667,0.3,0.4533333333333333,0.6359375,0.8466666666666667,0.5046875,0.8433333333333334,0.6234375,1.0,0.49375,1.0,0.6421875,0.945,0.5015625,0.9483333333333334,Right
0.515625,0.31666666666666665,0.5296875,0.28833333333333333,0.5078125,0.3,0.596875,0.285,0.525,0.31,0.6921875,0.455,0.496875,0.4666666666666667,0.728125,0.6583333333333333,0.3828125,0.5816666666666667,0.7375,0.8516666666666667,0.3,0.4533333333333333,0.6375,0.845,0.50625,0.8416666666666667,0.625,1.0,0.4953125,1.0,0.64375,0.9416666666666667,0.5015625,0.945,Right
0.5140625,0.31666666666666665,0.5296875,0.29,0.5078125,0.3,0.5953125,0.29,0.525,0.31166666666666665,0.690625,0.45666666666666667,0.496875,0.4666666666666667,0.7296875,0.6583333333333333,0.3859375,0.5816666666666667,0.7390625,0.8566666666666667,0.3015625,0.45166666666666666,0.6359375,0.8466666666666667,0.5046875,0.8433333333333334,0.6203125,1.0,0.49375,1.0,0.634375,0.9416666666666667,0.4984375,0.9433333333333334,Right
0.515625,0.31666666666666665,0.53125,0.29,0.5078125,0.3,0.596875,0.2916666666666667,0.525,0.31333333333333335,0.690625,0.46,0.4984375,0.4683333333333333,0.728125,0.6616666666666666,0.384375,0.5833333333333334,0.7375,0.8566666666666667,0.3,0.4533333333333333,0.6328125,0.8466666666666667,0.5015625,0.8416666666666667,0.6140625,1.0,0.484375,1.0,0.63125,0.945,0.490625,0.9483333333333334,Right
0.5140625,0.31833333333333336,0.5296875,0.2916666666666667,0.5078125,0.3016666666666667,0.5953125,0.2916666666666667,0.525,0.31333333333333335,0.690625,0.4583333333333333,0.496875,0.47,0.728125,0.6616666666666666,0.3828125,0.5833333333333334,0.7390625,0.86,0.3,0.4533333333333333,0.6328125,0.85,0.503125,0.8466666666666667,0.6140625,1.0,0.4875,1.0,0.6296875,0.9466666666666667,0.490625,0.95,Right
0.515625,0.31833333333333336,0.5296875,0.2916666666666667,0.5078125,0.3016666666666667,0.596875,0.28833333333333333,0.5265625,0.31166666666666665,0.6921875,0.45666666666666667,0.496875,0.4666666666666667,0.728125,0.6616666666666666,0.3828125,0.5833333333333334,0.7375,0.8566666666666667,0.3,0.45,0.6359375,0.8466666666666667,0.5046875,0.8433333333333334,0.625,1.0,0.49375,1.0,0.6375,0.945,0.4953125,0.95,Right
0.5140625,0.31666666666666665,0.528125,0.29,0.50625,0.3,0.596875,0.28833333333333333,0.525,0.31,0.690625,0.45666666666666667,0.496875,0.465,0.728125,0.6583333333333333,0.384375,0.5816666666666667,0.7375,0.8483333333333334,0.3,0.45,0.6359375,0.8483333333333334,0.503125,0.8433333333333334,0.625,1.0,0.4890625,1.0,0.6390625,0.9416666666666667,0.4921875,0.9466666666666667,Right
0.5140625,0.32,0.528125,0.2916666666666667,0.50625,0.3016666666666667,0.5953125,0.29,0.5234375,0.31166666666666665,0.690625,0.4583333333333333,0.4953125,0.4683333333333333,0.728125,0.6633333333333333,0.384375,0.5833333333333334,0.7375,0.8616666666666667,0.2984375,0.4533333333333333,0.634375,0.8483333333333334,0.503125,0.8433333333333334,0.6203125,1.0,0.4875,1.0,0.6359375,0.9416666666666667,0.4921875,0.945,Right
0.5125,0.32,0.528125,0.29333333333333333,0.50625,0.30333333333333334,0.5953125,0.29333333333333333,0.525,0.315,0.690625,0.46,0.4953125,0.4683333333333333,0.728125,0.665,0.3828125,0.5816666666666667,0.7359375,0.86,0.2984375,0.455,0.6359375,0.8466666666666667,0.503125,0.8416666666666667,0.6234375,1.0,0.4875,1.0,0.6390625,0.9433333333333334,0.4921875,0.9466666666666667,Right
0.5140625,0.31666666666666665,0.528125,0.29,0.5078125,0.3,0.5953125,0.29,0.525,0.31166666666666665,0.690625,0.4583333333333333,0.4953125,0.465,0.728125,0.6633333333333333,0.3828125,0.58,0.7390625,0.8566666666666667,0.2984375,0.45166666666666666,0.634375,0.8466666666666667,0.503125,0.8433333333333334,0.6203125,1.0,0.4890625,1.0,0.6375,0.945,0.4953125,0.9483333333333334,Right
0.5140625,0.31833333333333336,0.5296875,0.29,0.50625,0.3016666666666667,0.596875,0.29,0.5234375,0.31333333333333335,0.690625,0.4583333333333333,0.496875,0.4683333333333333,0.728125,0.6633333333333333,0.3828125,0.5833333333333334,0.7359375,0.8566666666666667,0.2984375,0.45166666666666666,0.634375,0.85,0.5015625,0.8466666666666667,0.6171875,1.0,0.4875,1.0,0.63125,0.945,0.4921875,0.9483333333333334,Right
0.5140625,0.32,0.528125,0.2916666666666667,0.50625,0.3016666666666667,0.5953125,0.2916666666666667,0.525,0.31333333333333335,0.690625,0.46166666666666667,0.496875,0.4683333333333333,0.728125,0.6666666666666666,0.3828125,0.585,0.7359375,0.8616666666666667,0.3,0.4533333333333333,0.634375,0.8533333333333334,0.503125,0.8466666666666667,0.615625,1.0,0.4859375,1.0,0.63125,0.9416666666666667,0.490625,0.9433333333333334,Right
0.5140625,0.32166666666666666,0.528125,0.295,0.50625,0.305,0.59375,0.29333333333333333,0.5234375,0.315,0.690625,0.46166666666666667,0.49375,0.4716666666666667,0.728125,0.665,0.38125,0.585,0.7359375,0.8633333333333333,0.2984375,0.45666666666666667,0.6359375,0.85,0.5046875,0.8466666666666667,0.621875,1.0,0.4890625,1.0,0.6359375,0.9416666666666667,0.4921875,0.945,Right
0.5140625,0.31833333333333336,0.528125,0.2916666666666667,0.5078125,0.3016666666666667,0.5953125,0.29,0.5265625,0.31333333333333335,0.6890625,0.4583333333333333,0.4953125,0.4666666666666667,0.728125,0.6583333333333333,0.3828125,0.5816666666666667,0.7359375,0.855,0.2984375,0.45166666666666666,0.63125,0.8483333333333334,0.5,0.845,0.6125,1.0,0.4921875,1.0,0.6265625,0.9416666666666667,0.5,0.9433333333333334,Right
0.5140625,0.31666666666666665,0.528125,0.28833333333333333,0.50625,0.29833333333333334,0.5953125,0.2866666666666667,0.5265625,0.31,0.690625,0.4583333333333333,0.496875,0.4666666666666667,0.728125,0.665,0.384375,0.5833333333333334,0.7359375,0.8583333333333333,0.3,0.4533333333333333,0.6328125,0.8483333333333334,0.5015625,0.8416666666666667,0.6125,1.0,0.4828125,1.0,0.6296875,0.9433333333333334,0.4875,0.9466666666666667,Right
0.5140625,0.31833333333333336,0.5296875,0.2916666666666667,0.50625,0.3016666666666667,0.5953125,0.29,0.5234375,0.31,0.6890625,0.4583333333333333,0.496875,0.4683333333333333,0.7265625,0.6616666666666666,0.384375,0.5833333333333334,0.7390625,0.8583333333333333,0.2984375,0.455,0.634375,0.8533333333333334,0.503125,0.8483333333333334,0.6203125,1.0,0.484375,1.0,0.634375,0.9466666666666667,0.4859375,0.95,Right
0.5125,0.32,0.528125,0.29333333333333333,0.50625,0.3016666666666667,0.59375,0.29,0.525,0.31166666666666665,0.690625,0.46166666666666667,0.496875,0.47,0.7265625,0.665,0.384375,0.5866666666666667,0.7359375,0.8583333333333333,0.3,0.46,0.6328125,0.85,0.503125,0.845,0.615625,1.0,0.4859375,1.0,0.63125,0.9433333333333334,0.4875,0.9466666666666667,Right
0.5140625,0.32166666666666666,0.5296875,0.29333333333333333,0.50625,0.305,0.596875,0.2916666666666667,0.521875,0.315,0.6890625,0.46166666666666667,0.496875,0.4716666666666667,0.728125,0.665,0.384375,0.5883333333333334,0.7359375,0.8616666666666667,0.2984375,0.4583333333333333,0.6359375,0.85,0.5046875,0.845,0.61875,1.0,0.4859375,1.0,0.634375,0.9433333333333334,0.4875,0.9466666666666667,Right
0.5140625,0.32,0.5296875,0.29333333333333333,0.5078125,0.3016666666666667,0.596875,0.2916666666666667,0.525,0.31333333333333335,0.690625,0.46,0.496875,0.4683333333333333,0.7265625,0.66,0.3859375,0.5833333333333334,0.7359375,0.855,0.3,0.455,0.6328125,0.845,0.503125,0.84,0.6171875,1.0,0.4890625,1.0,0.634375,0.945,0.4953125,0.9466666666666667,Right
0.515625,0.31833333333333336,0.5296875,0.2916666666666667,0.5078125,0.3,0.596875,0.28833333333333333,0.5265625,0.30833333333333335,0.690625,0.4583333333333333,0.4984375,0.4666666666666667,0.728125,0.6616666666666666,0.384375,0.5816666666666667,0.7375,0.8566666666666667,0.3,0.45166666666666666,0.6328125,0.8433333333333334,0.5046875,0.8383333333333334,0.6125,1.0,0.4890625,1.0,0.6296875,0.9433333333333334,0.4953125,0.945,Right
0.515625,0.31833333333333336,0.5296875,0.29,0.5078125,0.3016666666666667,0.5953125,0.285,0.528125,0.31,0.6921875,0.4583333333333333,0.4984375,0.465,0.728125,0.6616666666666666,0.3859375,0.5816666666666667,0.7390625,0.855,0.3015625,0.45166666666666666,0.6359375,0.8433333333333334,0.5046875,0.8383333333333334,0.6203125,1.0,0.4890625,1.0,0.6375,0.945,0.4921875,0.9483333333333334,Right
0.51875,0.31833333333333336,0.53125,0.2916666666666667,0.5109375,0.3016666666666667,0.596875,0.28833333333333333,0.5296875,0.31166666666666665,0.6921875,0.45666666666666667,0.4984375,0.4683333333333333,0.7265625,0.6583333333333333,0.384375,0.5816666666666667,0.7375,0.8566666666666667,0.3015625,0.4533333333333333,0.6375,0.845,0.5078125,0.8416666666666667,0.6203125,1.0,0.4890625,1.0,0.6375,0.9416666666666667,0.49375,0.9466666666666667,Right
0.515625,0.31833333333333336,0.53125,0.2916666666666667,0.509375,0.3016666666666667,0.596875,0.29,0.5265625,0.31166666666666665,0.69375,0.46,0.5,0.4683333333333333,0.728125,0.6616666666666666,0.3859375,0.585,0.7375,0.855,0.3015625,0.4533333333333333,0.6328125,0.845,0.5015625,0.8383333333333334,0.6125,1.0,0.484375,1.0,0.6265625,0.9466666666666667,0.4859375,0.9483333333333334,Right
0.515625,0.315,0.53125,0.28833333333333333,0.509375,0.29833333333333334,0.5984375,0.29,0.528125,0.31,0.69375,0.46,0.4984375,0.4683333333333333,0.73125,0.6683333333333333,0.3859375,0.5816666666666667,0.7375,0.8633333333333333,0.303125,0.45166666666666666,0.634375,0.85,0.5046875,0.845,0.6171875,1.0,0.4890625,1.0,0.634375,0.945,0.4953125,0.9466666666666667,Right
0.51875,0.315,0.5328125,0.28833333333333333,0.5109375,0.29833333333333334,0.5984375,0.285,0.528125,0.30833333333333335,0.6953125,0.45666666666666667,0.5,0.465,0.73125,0.66,0.3859375,0.58,0.7390625,0.8583333333333333,0.3046875,0.45,0.6359375,0.85,0.5046875,0.845,0.6140625,1.0,0.4890625,1.0,0.628125,0.9466666666666667,0.49375,0.95,Right
0.5171875,0.31333333333333335,0.53125,0.2866666666666667,0.5109375,0.2966666666666667,0.5984375,0.2833333333333333,0.53125,0.30833333333333335,0.696875,0.455,0.5,0.465,0.73125,0.6583333333333333,0.3875,0.58,0.7421875,0.855,0.3046875,0.45166666666666666,0.640625,0.85,0.5078125,0.8466666666666667,0.6296875,1.0,0.4953125,1.0,0.646875,0.9466666666666667,0.503125,0.95,Right
0.51875,0.31166666666666665,0.5328125,0.285,0.5109375,0.295,0.6,0.2833333333333333,0.5296875,0.305,0.6984375,0.45666666666666667,0.5015625,0.465,0.7328125,0.6633333333333333,0.3875,0.58,0.7421875,0.86,0.3046875,0.45,0.6390625,0.85,0.50625,0.845,0.6265625,1.0,0.4984375,1.0,0.640625,0.9466666666666667,0.503125,0.9483333333333334,Right
0.5203125,0.315,0.534375,0.2866666666666667,0.5140625,0.2966666666666667,0.6015625,0.285,0.5328125,0.30833333333333335,0.6984375,0.4583333333333333,0.5015625,0.4633333333333333,0.734375,0.66,0.3875,0.58,0.746875,0.855,0.303125,0.4483333333333333,0.6390625,0.85,0.50625,0.845,0.6234375,1.0,0.4953125,1.0,0.6359375,0.9483333333333334,0.496875,0.9516666666666667,Right
0.5203125,0.31333333333333335,0.534375,0.285,0.5140625,0.295,0.6015625,0.2833333333333333,0.5328125,0.30666666666666664,0.6984375,0.45666666666666667,0.503125,0.465,0.7359375,0.665,0.3890625,0.5816666666666667,0.7484375,0.8666666666666667,0.3046875,0.45166666666666666,0.6375,0.8466666666666667,0.5046875,0.84,0.61875,1.0,0.4890625,1.0,0.634375,0.9483333333333334,0.4890625,0.95,Right
0.521875,0.31333333333333335,0.5359375,0.285,0.5140625,0.2966666666666667,0.603125,0.285,0.5328125,0.30833333333333335,0.7015625,0.4583333333333333,0.503125,0.4666666666666667,0.7375,0.665,0.3890625,0.5833333333333334,0.75,0.86,0.30625,0.4533333333333333,0.6390625,0.8533333333333334,0.50625,0.8466666666666667,0.6203125,1.0,0.490625,1.0,0.634375,0.945,0.4953125,0.9483333333333334,Right
0.5203125,0.31166666666666665,0.5359375,0.2833333333333333,0.5140625,0.29333333333333333,0.603125,0.2833333333333333,0.5328125,0.305,0.7015625,0.45666666666666667,0.5046875,0.4633333333333333,0.7375,0.6633333333333333,0.3890625,0.5816666666666667,0.7515625,0.8583333333333333,0.3046875,0.45166666666666666,0.6390625,0.8466666666666667,0.50625,0.84,0.6265625,1.0,0.496875,1.0,0.6421875,0.9466666666666667,0.503125,0.9483333333333334,Right
0.5234375,0.31166666666666665,0.5359375,0.285,0.515625,0.295,0.6046875,0.2816666666666667,0.5375,0.30333333333333334,0.703125,0.45666666666666667,0.50625,0.4633333333333333,0.7390625,0.6633333333333333,0.3921875,0.5816666666666667,0.75,0.8583333333333333,0.30625,0.45166666666666666,0.6390625,0.8516666666666667,0.5078125,0.845,0.6265625,1.0,0.496875,1.0,0.6390625,0.9466666666666667,0.5015625,0.95,Right
0.525,0.31333333333333335,0.5390625,0.285,0.5171875,0.295,0.60625,0.2816666666666667,0.5375,0.305,0.7015625,0.45666666666666667,0.5046875,0.46166666666666667,0.7390625,0.66,0.3921875,0.58,0.753125,0.8583333333333333,0.30625,0.45666666666666667,0.6375,0.8533333333333334,0.50625,0.8466666666666667,0.621875,1.0,0.4984375,1.0,0.6390625,0.945,0.5046875,0.945,Right
0.5265625,0.31333333333333335,0.540625,0.285,0.51875,0.295,0.6078125,0.2833333333333333,0.5375,0.305,0.7046875,0.45666666666666667,0.50625,0.4633333333333333,0.7390625,0.66,0.39375,0.5816666666666667,0.753125,0.8583333333333333,0.30625,0.4533333333333333,0.6421875,0.8533333333333334,0.5078125,0.8466666666666667,0.63125,1.0,0.4953125,1.0,0.64375,0.95,0.4984375,0.9516666666666667,Right
0.525,0.31166666666666665,0.540625,0.285,0.51875,0.29333333333333333,0.6078125,0.2833333333333333,0.5359375,0.30333333333333334,0.703125,0.45666666666666667,0.5078125,0.46166666666666667,0.740625,0.6583333333333333,0.3953125,0.58,0.753125,0.8566666666666667,0.3078125,0.4533333333333333,0.64375,0.8483333333333334,0.5109375,0.8416666666666667,0.6328125,1.0,0.4953125,1.0,0.646875,0.9466666666666667,0.496875,0.9483333333333334,Right
0.528125,0.31166666666666665,0.54375,0.2833333333333333,0.5203125,0.29333333333333333,0.609375,0.2816666666666667,0.5390625,0.30666666666666664,0.7046875,0.45666666666666667,0.5078125,0.46166666666666667,0.740625,0.6616666666666666,0.39375,0.58,0.753125,0.8616666666666667,0.30625,0.45166666666666666,0.640625,0.85,0.5078125,0.8433333333333334,0.6265625,1.0,0.496875,1.0,0.640625,0.945,0.5,0.9483333333333334,Right
0.528125,0.31,0.54375,0.2833333333333333,0.521875,0.2916666666666667,0.609375,0.2816666666666667,0.540625,0.30333333333333334,0.70625,0.4583333333333333,0.5078125,0.46166666666666667,0.7421875,0.665,0.39375,0.5783333333333334,0.753125,0.8616666666666667,0.3078125,0.45166666666666666,0.6421875,0.8516666666666667,0.5078125,0.845,0.6328125,1.0,0.5,1.0,0.6453125,0.95,0.50625,0.9516666666666667,Right
